avoid,2,,,,,,,,
baby-sit,2,,,,,,,,
baby-sitter,2,,,,,,,,
backward,2,,,,,,,,
bake,2,,,,,,,,
bakery,2,,,,,,,,
balcony,2,,,,,,,,
bamboo,2,,,,,,,,
banker,2,,,,,,,,
barbecue,2,,,,,,,,
bark,2,,,,,,,,
basement,2,,,,,,,,
basics,2,,,,,,,,
basis,2,,,,,,,,
battle,2,,,,,,,,
bead,2,,,,,,,,
bean,2,,,,,,,,
bear,2,,,,,,,,
beard,2,,,,,,,,
bedroom,2,,,,,,,,
beef,2,,,,,,,,
beep,2,,,,,,,,
beer,2,,,,,,,,
beetle,2,,,,,,,,
beg,2,,,,,,,,
beginner,2,,,,,,,,
belief,2,,,,,,,,
believable,2,,,,,,,,
belt,2,,,,,,,,
bench,2,,,,,,,,
bend,2,,,,,,,,
besides,2,,,,,,,,
bet,2,,,,,,,,
beyond,2,,,,,,,,
bill,2,,,,,,,,
bind,2,,,,,,,,
bitter,2,,,,,,,,
blackboard,2,,,,,,,,
blank,2,,,,,,,,
blind,2,,,,,,,,
bloody,2,,,,,,,,
board,2,,,,,,,,
boil,2,,,,,,,,
bomb,2,,,,,,,,
bony,2,,,,,,,,
bookcase,2,,,,,,,,
borrow,2,,,,,,,,
boss,2,,,,,,,,
bother,2,,,,,,,,
bottle,2,,,,,,,,
bow,2,,,,,,,,
bowling,2,,,,,,,,
brain,2,,,,,,,,
branch,2,,,,,,,,
brand,2,,,,,,,,
brick,2,,,,,,,,
brief,2,,,,,,,,
broad,2,,,,,,,,
broadcast,2,,,,,,,,
brow,2,,,,,,,,
brunch,2,,,,,,,,
brush,2,,,,,,,,
bun,2,,,,,,,,
bundle,2,,,,,,,,
burger,2,,,,,,,,
burn,2,,,,,,,,
burst,2,,,,,,,,
business,2,,,,,,,,
button,2,,,,,,,,
cabbage,2,,,,,,,,
cable,2,,,,,,,,
cafe,2,,,,,,,,
cafeteria,2,,,,,,,,
calendar,2,,,,,,,,
calm,2,,,,,,,,
cancel,2,,,,,,,,
cancer,2,,,,,,,,
candle,2,,,,,,,,
captain,2,,,,,,,,
carpet,2,,,,,,,,
carrot,2,,,,,,,,
cart,2,,,,,,,,
cartoon,2,,,,,,,,
cash,2,,,,,,,,
cassette,2,,,,,,,,
castle,2,,,,,,,,
catsup,2,,,,,,,,
cave,2,,,,,,,,
ceiling,2,,,,,,,,
cell,2,,,,,,,,
central,2,,,,,,,,
century,2,,,,,,,,
cereal,2,,,,,,,,
chalk,2,,,,,,,,
change,2,,,,,,,,
character,2,,,,,,,,
charge,2,,,,,,,,
cheap,2,,,,,,,,
cheat,2,,,,,,,,
chemical,2,,,,,,,,
chess,2,,,,,,,,
childish,2,,,,,,,,
childlike,2,,,,,,,,
chin,2,,,,,,,,
chocolate,2,,,,,,,,
choice,2,,,,,,,,
choose,2,,,,,,,,
chopstick,2,,,,,,,,
circle,2,,,,,,,,
citizen,2,,,,,,,,
claim,2,,,,,,,,
clap,2,,,,,,,,
classic,2,,,,,,,,
claw,2,,,,,,,,
clay,2,,,,,,,,
cleaner,2,,,,,,,,
clerk,2,,,,,,,,
clever,2,,,,,,,,
climate,2,,,,,,,,
closet,2,,,,,,,,
cloth,2,,,,,,,,
clothe,2,,,,,,,,
clothes,2,,,,,,,,
clothing,2,,,,,,,,
cloudy,2,,,,,,,,
clown,2,,,,,,,,
club,2,,,,,,,,
coach,2,,,,,,,,
coal,2,,,,,,,,
cock,2,,,,,,,,
cockroach,2,,,,,,,,
coin,2,,,,,,,,
collect,2,,,,,,,,
colorful,2,,,,,,,,
comb,2,,,,,,,,
comfortable,2,,,,,,,,
company,2,,,,,,,,
compare,2,,,,,,,,
complain,2,,,,,,,,
complete,2,,,,,,,,
computer,2,,,,,,,,
confirm,2,,,,,,,,
conflict,2,,,,,,,,
Confucius,2,,,,,,,,
congratulation,2,,,,,,,,
consider,2,,,,,,,,
contact,2,,,,,,,,
contain,2,,,,,,,,
control,2,,,,,,,,
controller,2,,,,,,,,
convenient,2,,,,,,,,
conversation,2,,,,,,,,
cooker,2,,,,,,,,
copy,2,,,,,,,,
corner,2,,,,,,,,
costly,2,,,,,,,,
cotton,2,,,,,,,,
cough,2,,,,,,,,
countryside,2,,,,,,,,
county,2,,,,,,,,
couple,2,,,,,,,,
courage,2,,,,,,,,
court,2,,,,,,,,
cousin,2,,,,,,,,
crab,2,,,,,,,,
crane,2,,,,,,,,
crayon,2,,,,,,,,
crazy,2,,,,,,,,
cream,2,,,,,,,,
create,2,,,,,,,,
crime,2,,,,,,,,
crisis,2,,,,,,,,
crop,2,,,,,,,,
cross,2,,,,,,,,
crow,2,,,,,,,,
crowd,2,,,,,,,,
cruel,2,,,,,,,,
culture,2,,,,,,,,
cure,2,,,,,,,,
curious,2,,,,,,,,
curtain,2,,,,,,,,
custom,2,,,,,,,,
customer,2,,,,,,,,
daily,2,,,,,,,,
damage,2,,,,,,,,
dangerous,2,,,,,,,,
data,2,,,,,,,,
dawn,2,,,,,,,,
deaf,2,,,,,,,,
debate,2,,,,,,,,
debt,2,,,,,,,,
decision,2,,,,,,,,
decorate,2,,,,,,,,
degree,2,,,,,,,,
delay,2,,,,,,,,
delicious,2,,,,,,,,
deliver,2,,,,,,,,
dentist,2,,,,,,,,
deny,2,,,,,,,,
department,2,,,,,,,,
depend,2,,,,,,,,
depth,2,,,,,,,,
describe,2,,,,,,,,
desert,2,,,,,,,,
design,2,,,,,,,,
desire,2,,,,,,,,
dessert,2,,,,,,,,
detect,2,,,,,,,,
develop,2,,,,,,,,
dew,2,,,,,,,,
dial,2,,,,,,,,
diamond,2,,,,,,,,
diary,2,,,,,,,,
dictionary,2,,,,,,,,
difference,2,,,,,,,,
difficulty,2,,,,,,,,
dinosaur,2,,,,,,,,
direction,2,,,,,,,,
director,2,,,,,,,,
disagree,2,,,,,,,,
disappear,2,,,,,,,,
discuss,2,,,,,,,,
discussion,2,,,,,,,,
dishonest,2,,,,,,,,
display,2,,,,,,,,
distance,2,,,,,,,,
distant,2,,,,,,,,
divide,2,,,,,,,,
division,2,,,,,,,,
dizzy,2,,,,,,,,
dolphin,2,,,,,,,,
donkey,2,,,,,,,,
dot,2,,,,,,,,
double,2,,,,,,,,
doubt,2,,,,,,,,
doughnut,2,,,,,,,,
downtown,2,,,,,,,,
drag,2,,,,,,,,
dragon,2,,,,,,,,
dragonfly,2,,,,,,,,
drama,2,,,,,,,,
drape,2,,,,,,,,
drawer,2,,,,,,,,
drawing,2,,,,,,,,
dress,2,,,,,,,,
drop,2,,,,,,,,
drug,2,,,,,,,,
drugstore,2,,,,,,,,
drum,2,,,,,,,,
dryer,2,,,,,,,,
dull,2,,,,,,,,
dumb,2,,,,,,,,
dumpling,2,,,,,,,,
duty,2,,,,,,,,
earn,2,,,,,,,,
earthquake,2,,,,,,,,
eastern,2,,,,,,,,
education,2,,,,,,,,
effect,2,,,,,,,,
effective,2,,,,,,,,
effort,2,,,,,,,,
elder,2,,,,,,,,
elect,2,,,,,,,,
element,2,,,,,,,,
elevator,2,,,,,,,,
emotion,2,,,,,,,,
encourage,2,,,,,,,,
ending,2,,,,,,,,
enemy,2,,,,,,,,
energy,2,,,,,,,,
enjoy,2,,,,,,,,
entire,2,,,,,,,,
entrance,2,,,,,,,,
envelope,2,,,,,,,,
environment,2,,,,,,,,
eraser,2,,,,,,,,
error,2,,,,,,,,
especially,2,,,,,,,,
event,2,,,,,,,,
exact,2,,,,,,,,
excellent,2,,,,,,,,
excite,2,,,,,,,,
excuse,2,,,,,,,,
exercise,2,,,,,,,,
exist,2,,,,,,,,
expect,2,,,,,,,,
expensive,2,,,,,,,,
experience,2,,,,,,,,
expert,2,,,,,,,,
explain,2,,,,,,,,
express,2,,,,,,,,
extra,2,,,,,,,,
eyebrow,2,,,,,,,,
fail,2,,,,,,,,
failure,2,,,,,,,,
fair,2,,,,,,,,
famous,2,,,,,,,,
fault,2,,,,,,,,
favor,2,,,,,,,,
favorite,2,,,,,,,,
fearful,2,,,,,,,,
fee,2,,,,,,,,
fellow,2,,,,,,,,
female,2,,,,,,,,
fence,2,,,,,,,,
festival,2,,,,,,,,
fever,2,,,,,,,,
field,2,,,,,,,,
fighter,2,,,,,,,,
figure,2,,,,,,,,
film,2,,,,,,,,
fireman,2,,,,,,,,
firewoman,2,,,,,,,,
firm,2,,,,,,,,
fisherman,2,,,,,,,,
fit,2,,,,,,,,
fix,2,,,,,,,,
flag,2,,,,,,,,
flash,2,,,,,,,,
flashlight,2,,,,,,,,
flat,2,,,,,,,,
flight,2,,,,,,,,
flood,2,,,,,,,,
flour,2,,,,,,,,
flow,2,,,,,,,,
flu,2,,,,,,,,
flute,2,,,,,,,,
focus,2,,,,,,,,
foggy,2,,,,,,,,
following,2,,,,,,,,
fool,2,,,,,,,,
foolish,2,,,,,,,,
football,2,,,,,,,,
foreigner,2,,,,,,,,
forgive,2,,,,,,,,
form,2,,,,,,,,
formal,2,,,,,,,,
former,2,,,,,,,,
forward,2,,,,,,,,
fox,2,,,,,,,,
frank,2,,,,,,,,
freedom,2,,,,,,,,
freezer,2,,,,,,,,
fridge,2,,,,,,,,
friendly,2,,,,,,,,
fright,2,,,,,,,,
frighten,2,,,,,,,,
function,2,,,,,,,,
further,2,,,,,,,,
future,2,,,,,,,,
gain,2,,,,,,,,
garage,2,,,,,,,,
garbage,2,,,,,,,,
gardener,2,,,,,,,,
gate,2,,,,,,,,
gather,2,,,,,,,,
general,2,,,,,,,,
generous,2,,,,,,,,
gentle,2,,,,,,,,
gentleman,2,,,,,,,,
geography,2,,,,,,,,
giant,2,,,,,,,,
giraffe,2,,,,,,,,
glove,2,,,,,,,,
glue,2,,,,,,,,
goal,2,,,,,,,,
goat,2,,,,,,,,
golden,2,,,,,,,,
golf,2,,,,,,,,
govern,2,,,,,,,,
government,2,,,,,,,,
grade,2,,,,,,,,
grape,2,,,,,,,,
grassy,2,,,,,,,,
greedy,2,,,,,,,,
greet,2,,,,,,,,
growth,2,,,,,,,,
guard,2,,,,,,,,
guava,2,,,,,,,,
guitar,2,,,,,,,,
guy,2,,,,,,,,
habit,2,,,,,,,,
hall,2,,,,,,,,
hamburger,2,,,,,,,,
hammer,2,,,,,,,,
handkerchief,2,,,,,,,,
handle,2,,,,,,,,
handsome,2,,,,,,,,
hang,2,,,,,,,,
hanger,2,,,,,,,,
hardly,2,,,,,,,,
hateful,2,,,,,,,,
healthy,2,,,,,,,,
heater,2,,,,,,,,
height,2,,,,,,,,
helpful,2,,,,,,,,
hen,2,,,,,,,,
hero,2,,,,,,,,
heroine,2,,,,,,,,
hide,2,,,,,,,,
highway,2,,,,,,,,
hip,2,,,,,,,,
hippopotamus,2,,,,,,,,
hire,2,,,,,,,,
hobby,2,,,,,,,,
holder,2,,,,,,,,
homesick,2,,,,,,,,
honest,2,,,,,,,,
honey,2,,,,,,,,
hop,2,,,,,,,,
hospital,2,,,,,,,,
host,2,,,,,,,,
hotel,2,,,,,,,,
however,2,,,,,,,,
hum,2,,,,,,,,
humble,2,,,,,,,,
humid,2,,,,,,,,
humor,2,,,,,,,,
hunger,2,,,,,,,,
hunt,2,,,,,,,,
hunter,2,,,,,,,,
hurry,2,,,,,,,,
icebox,2,,,,,,,,
ignore,2,,,,,,,,
ill,2,,,,,,,,
imagine,2,,,,,,,,
importance,2,,,,,,,,
improve,2,,,,,,,,
include,2,,,,,,,,
income,2,,,,,,,,
increase,2,,,,,,,,
independence,2,,,,,,,,
independent,2,,,,,,,,
indicate,2,,,,,,,,
industry,2,,,,,,,,
influence,2,,,,,,,,
ink,2,,,,,,,,
insect,2,,,,,,,,
insist,2,,,,,,,,
instance,2,,,,,,,,
instant,2,,,,,,,,
instrument,2,,,,,,,,
international,2,,,,,,,,
interview,2,,,,,,,,
introduce,2,,,,,,,,
invent,2,,,,,,,,
invitation,2,,,,,,,,
invite,2,,,,,,,,
island,2,,,,,,,,
item,2,,,,,,,,
jacket,2,,,,,,,,
jam,2,,,,,,,,
jazz,2,,,,,,,,
jeans,2,,,,,,,,
jeep,2,,,,,,,,
jog,2,,,,,,,,
joint,2,,,,,,,,
judge,2,,,,,,,,
juicy,2,,,,,,,,
ketchup,2,,,,,,,,
kindergarten,2,,,,,,,,
kingdom,2,,,,,,,,
knock,2,,,,,,,,
knowledge,2,,,,,,,,
koala,2,,,,,,,,
ladybird,2,,,,,,,,
ladybug,2,,,,,,,,
lane,2,,,,,,,,
language,2,,,,,,,,
lantern,2,,,,,,,,
lap,2,,,,,,,,
latest,2,,,,,,,,
lawyer,2,,,,,,,,
leadership,2,,,,,,,,
legal,2,,,,,,,,
lemon,2,,,,,,,,
lemonade,2,,,,,,,,
lend,2,,,,,,,,
length,2,,,,,,,,
leopard,2,,,,,,,,
lettuce,2,,,,,,,,
library,2,,,,,,,,
lick,2,,,,,,,,
lid,2,,,,,,,,
lightning,2,,,,,,,,
limit,2,,,,,,,,
link,2,,,,,,,,
liquid,2,,,,,,,,
listener,2,,,,,,,,
loaf,2,,,,,,,,
local,2,,,,,,,,
locate,2,,,,,,,,
lock,2,,,,,,,,
log,2,,,,,,,,
lone,2,,,,,,,,
lonely,2,,,,,,,,
lose,2,,,,,,,,
loser,2,,,,,,,,
loss,2,,,,,,,,
lovely,2,,,,,,,,
lover,2,,,,,,,,
lower,2,,,,,,,,
luck,2,,,,,,,,
magazine,2,,,,,,,,
magic,2,,,,,,,,
magician,2,,,,,,,,
main,2,,,,,,,,
maintain,2,,,,,,,,
male,2,,,,,,,,
Mandarin,2,,,,,,,,
mango,2,,,,,,,,
manner,2,,,,,,,,
mark,2,,,,,,,,
marriage,2,,,,,,,,
mask,2,,,,,,,,
mass,2,,,,,,,,
mat,2,,,,,,,,
match,2,,,,,,,,
mate,2,,,,,,,,
material,2,,,,,,,,
meal,2,,,,,,,,
meaning,2,,,,,,,,
means,2,,,,,,,,
measurable,2,,,,,,,,
measure,2,,,,,,,,
medicine,2,,,,,,,,
meeting,2,,,,,,,,
melody,2,,,,,,,,
melon,2,,,,,,,,
member,2,,,,,,,,
memory,2,,,,,,,,
menu,2,,,,,,,,
message,2,,,,,,,,
metal,2,,,,,,,,
meter,2,,,,,,,,
method,2,,,,,,,,
metro,2,,,,,,,,
military,2,,,,,,,,
million,2,,,,,,,,
mine,2,,,,,,,,
minus,2,,,,,,,,
mirror,2,,,,,,,,
mix,2,,,,,,,,
model,2,,,,,,,,
modern,2,,,,,,,,
monster,2,,,,,,,,
mosquito,2,,,,,,,,
moth,2,,,,,,,,
motion,2,,,,,,,,
motorcycle,2,,,,,,,,
movable,2,,,,,,,,
MRT,2,,,,,,,,
mule,2,,,,,,,,
multiply,2,,,,,,,,
museum,2,,,,,,,,
musician,2,,,,,,,,
nail,2,,,,,,,,
naked,2,,,,,,,,
napkin,2,,,,,,,,
narrow,2,,,,,,,,
national,2,,,,,,,,
natural,2,,,,,,,,
naughty,2,,,,,,,,
nearby,2,,,,,,,,
nearly,2,,,,,,,,
neat,2,,,,,,,,
necessary,2,,,,,,,,
necklace,2,,,,,,,,
needle,2,,,,,,,,
negative,2,,,,,,,,
neighbor,2,,,,,,,,
neither,2,,,,,,,,
nephew,2,,,,,,,,
nest,2,,,,,,,,
net,2,,,,,,,,
niece,2,,,,,,,,
nobody,2,,,,,,,,
nod,2,,,,,,,,
none,2,,,,,,,,
noodle,2,,,,,,,,
northern,2,,,,,,,,
notebook,2,,,,,,,,
novel,2,,,,,,,,
nut,2,,,,,,,,
obey,2,,,,,,,,
object,2,,,,,,,,
occur,2,,,,,,,,
offer,2,,,,,,,,
official,2,,,,,,,,
omit,2,,,,,,,,
onion,2,,,,,,,,
operate,2,,,,,,,,
opinion,2,,,,,,,,
ordinary,2,,,,,,,,
organ,2,,,,,,,,
organization,2,,,,,,,,
organize,2,,,,,,,,
oven,2,,,,,,,,
overpass,2,,,,,,,,
overseas,2,,,,,,,,
owl,2,,,,,,,,
owner,2,,,,,,,,
ox,2,,,,,,,,
pack,2,,,,,,,,
package,2,,,,,,,,
pain,2,,,,,,,,
painful,2,,,,,,,,
painter,2,,,,,,,,
painting,2,,,,,,,,
pajamas,2,,,,,,,,
palm,2,,,,,,,,
pan,2,,,,,,,,
panda,2,,,,,,,,
papaya,2,,,,,,,,
pardon,2,,,,,,,,
parrot,2,,,,,,,,
particular,2,,,,,,,,
partner,2,,,,,,,,
passenger,2,,,,,,,,
paste,2,,,,,,,,
pat,2,,,,,,,,
path,2,,,,,,,,
patient,2,,,,,,,,
pattern,2,,,,,,,,
peace,2,,,,,,,,
peaceful,2,,,,,,,,
peach,2,,,,,,,,
peanut,2,,,,,,,,
pear,2,,,,,,,,
penguin,2,,,,,,,,
pepper,2,,,,,,,,
per,2,,,,,,,,
perfect,2,,,,,,,,
period,2,,,,,,,,
personal,2,,,,,,,,
photograph,2,,,,,,,,
photographer,2,,,,,,,,
phrase,2,,,,,,,,
pick,2,,,,,,,,
picnic,2,,,,,,,,
pigeon,2,,,,,,,,
pile,2,,,,,,,,
pillow,2,,,,,,,,
pin,2,,,,,,,,
pineapple,2,,,,,,,,
ping-pong,2,,,,,,,,
pink,2,,,,,,,,
pipe,2,,,,,,,,
pitch,2,,,,,,,,
pizza,2,,,,,,,,
plain,2,,,,,,,,
planet,2,,,,,,,,
plate,2,,,,,,,,
platform,2,,,,,,,,
playful,2,,,,,,,,
pleasant,2,,,,,,,,
pleasure,2,,,,,,,,
plus,2,,,,,,,,
poem,2,,,,,,,,
poet,2,,,,,,,,
poison,2,,,,,,,,
policy,2,,,,,,,,
polite,2,,,,,,,,
popular,2,,,,,,,,
population,2,,,,,,,,
pork,2,,,,,,,,
port,2,,,,,,,,
pose,2,,,,,,,,
positive,2,,,,,,,,
possibility,2,,,,,,,,
post,2,,,,,,,,
postcard,2,,,,,,,,
pot,2,,,,,,,,
potato,2,,,,,,,,
pound,2,,,,,,,,
powerful,2,,,,,,,,
praise,2,,,,,,,,
pray,2,,,,,,,,
prefer,2,,,,,,,,
presence,2,,,,,,,,
present,2,,,,,,,,
president,2,,,,,,,,
press,2,,,,,,,,
pride,2,,,,,,,,
prince,2,,,,,,,,
princess,2,,,,,,,,
principal,2,,,,,,,,
principle,2,,,,,,,,
printer,2,,,,,,,,
prison,2,,,,,,,,
prisoner,2,,,,,,,,
private,2,,,,,,,,
prize,2,,,,,,,,
produce,2,,,,,,,,
producer,2,,,,,,,,
progress,2,,,,,,,,
project,2,,,,,,,,
promise,2,,,,,,,,
pronounce,2,,,,,,,,
propose,2,,,,,,,,
protect,2,,,,,,,,
proud,2,,,,,,,,
provide,2,,,,,,,,
pudding,2,,,,,,,,
pump,2,,,,,,,,
pumpkin,2,,,,,,,,
punish,2,,,,,,,,
pupil,2,,,,,,,,
puppet,2,,,,,,,,
puppy,2,,,,,,,,
purse,2,,,,,,,,
puzzle,2,,,,,,,,
quality,2,,,,,,,,
quantity,2,,,,,,,,
quarter,2,,,,,,,,
quit,2,,,,,,,,
quiz,2,,,,,,,,
rabbit,2,,,,,,,,
rainy,2,,,,,,,,
range,2,,,,,,,,
rapid,2,,,,,,,,
rare,2,,,,,,,,
rather,2,,,,,,,,
reality,2,,,,,,,,
realize,2,,,,,,,,
recent,2,,,,,,,,
record,2,,,,,,,,
rectangle,2,,,,,,,,
refrigerator,2,,,,,,,,
refuse,2,,,,,,,,
regard,2,,,,,,,,
region,2,,,,,,,,
regular,2,,,,,,,,
reject,2,,,,,,,,
relation,2,,,,,,,,
relationship,2,,,,,,,,
repeat,2,,,,,,,,
reply,2,,,,,,,,
reporter,2,,,,,,,,
require,2,,,,,,,,
respect,2,,,,,,,,
responsible,2,,,,,,,,
restaurant,2,,,,,,,,
restroom,2,,,,,,,,
result,2,,,,,,,,
review,2,,,,,,,,
riches,2,,,,,,,,
roach,2,,,,,,,,
rock,2,,,,,,,,
rocky,2,,,,,,,,
role,2,,,,,,,,
royal,2,,,,,,,,
rude,2,,,,,,,,
ruler,2,,,,,,,,
runner,2,,,,,,,,
rush,2,,,,,,,,
safety,2,,,,,,,,
sailor,2,,,,,,,,
salad,2,,,,,,,,
salty,2,,,,,,,,
sample,2,,,,,,,,
sandwich,2,,,,,,,,
satisfy,2,,,,,,,,
sauce,2,,,,,,,,
science,2,,,,,,,,
scientist,2,,,,,,,,
scissors,2,,,,,,,,
score,2,,,,,,,,
screen,2,,,,,,,,
search,2,,,,,,,,
secret,2,,,,,,,,
secretary,2,,,,,,,,
section,2,,,,,,,,
select,2,,,,,,,,
selection,2,,,,,,,,
semester,2,,,,,,,,
separate,2,,,,,,,,
serious,2,,,,,,,,
servant,2,,,,,,,,
settle,2,,,,,,,,
share,2,,,,,,,,
shelf,2,,,,,,,,
shell,2,,,,,,,,
shock,2,,,,,,,,
shoot,2,,,,,,,,
shorts,2,,,,,,,,
shower,2,,,,,,,,
shrimp,2,,,,,,,,
sidewalk,2,,,,,,,,
sign,2,,,,,,,,
silence,2,,,,,,,,
silent,2,,,,,,,,
silk,2,,,,,,,,
similar,2,,,,,,,,
simply,2,,,,,,,,
single,2,,,,,,,,
sink,2,,,,,,,,
skillful,2,,,,,,,,
skinny,2,,,,,,,,
skirt,2,,,,,,,,
sleepy,2,,,,,,,,
slender,2,,,,,,,,
slide,2,,,,,,,,
slim,2,,,,,,,,
slip,2,,,,,,,,
slipper,2,,,,,,,,
snack,2,,,,,,,,
snail,2,,,,,,,,
snowy,2,,,,,,,,
soccer,2,,,,,,,,
social,2,,,,,,,,
society,2,,,,,,,,
sock,2,,,,,,,,
soldier,2,,,,,,,,
solution,2,,,,,,,,
solve,2,,,,,,,,
somebody,2,,,,,,,,
somewhere,2,,,,,,,,
sort,2,,,,,,,,
source,2,,,,,,,,
southern,2,,,,,,,,
soybean,2,,,,,,,,
speaker,2,,,,,,,,
speed,2,,,,,,,,
spelling,2,,,,,,,,
spider,2,,,,,,,,
spinach,2,,,,,,,,
spirit,2,,,,,,,,
spot,2,,,,,,,,
spread,2,,,,,,,,
spring,2,,,,,,,,
square,2,,,,,,,,
squirrel,2,,,,,,,,
stage,2,,,,,,,,
stamp,2,,,,,,,,
standard,2,,,,,,,,
steak,2,,,,,,,,
steal,2,,,,,,,,
steam,2,,,,,,,,
steel,2,,,,,,,,
stick,2,,,,,,,,
stomach,2,,,,,,,,
storm,2,,,,,,,,
stove,2,,,,,,,,
straight,2,,,,,,,,
stranger,2,,,,,,,,
straw,2,,,,,,,,
strawberry,2,,,,,,,,
stream,2,,,,,,,,
stress,2,,,,,,,,
stretch,2,,,,,,,,
strict,2,,,,,,,,
strike,2,,,,,,,,
string,2,,,,,,,,
struggle,2,,,,,,,,
subject,2,,,,,,,,
subtract,2,,,,,,,,
subway,2,,,,,,,,
succeed,2,,,,,,,,
success,2,,,,,,,,
successful,2,,,,,,,,
sudden,2,,,,,,,,
suit,2,,,,,,,,
sunny,2,,,,,,,,
supermarket,2,,,,,,,,
supply,2,,,,,,,,
support,2,,,,,,,,
surface,2,,,,,,,,
survive,2,,,,,,,,
swallow,2,,,,,,,,
swan,2,,,,,,,,
sweater,2,,,,,,,,
sweep,2,,,,,,,,
swing,2,,,,,,,,
symbol,2,,,,,,,,
talent,2,,,,,,,,
talkative,2,,,,,,,,
tangerine,2,,,,,,,,
tank,2,,,,,,,,
tape,2,,,,,,,,
target,2,,,,,,,,
task,2,,,,,,,,
tasty,2,,,,,,,,
team,2,,,,,,,,
tear,2,,,,,,,,
teen,2,,,,,,,,
teenage,2,,,,,,,,
teenager,2,,,,,,,,
telephone,2,,,,,,,,
television,2,,,,,,,,
temple,2,,,,,,,,
tennis,2,,,,,,,,
tent,2,,,,,,,,
term,2,,,,,,,,
terrible,2,,,,,,,,
terrific,2,,,,,,,,
test,2,,,,,,,,
textbook,2,,,,,,,,
theater,2,,,,,,,,
therefore,2,,,,,,,,
thick,2,,,,,,,,
thief,2,,,,,,,,
thin,2,,,,,,,,
thirsty,2,,,,,,,,
throat,2,,,,,,,,
through,2,,,,,,,,
throughout,2,,,,,,,,
thumb,2,,,,,,,,
thunder,2,,,,,,,,
tip,2,,,,,,,,
title,2,,,,,,,,
toast,2,,,,,,,,
toe,2,,,,,,,,
tofu,2,,,,,,,,
toilet,2,,,,,,,,
tomato,2,,,,,,,,
tongue,2,,,,,,,,
tooth,2,,,,,,,,
topic,2,,,,,,,,
tour,2,,,,,,,,
towel,2,,,,,,,,
tower,2,,,,,,,,
track,2,,,,,,,,
trade,2,,,,,,,,
tradition,2,,,,,,,,
traditional,2,,,,,,,,
traffic,2,,,,,,,,
trap,2,,,,,,,,
travel,2,,,,,,,,
treasure,2,,,,,,,,
treat,2,,,,,,,,
trial,2,,,,,,,,
triangle,2,,,,,,,,
trick,2,,,,,,,,
trousers,2,,,,,,,,
truck,2,,,,,,,,
trumpet,2,,,,,,,,
trust,2,,,,,,,,
truth,2,,,,,,,,
tube,2,,,,,,,,
tunnel,2,,,,,,,,
turkey,2,,,,,,,,
turtle,2,,,,,,,,
type,2,,,,,,,,
typhoon,2,,,,,,,,
ugly,2,,,,,,,,
umbrella,2,,,,,,,,
underwear,2,,,,,,,,
uniform,2,,,,,,,,
upon,2,,,,,,,,
upper,2,,,,,,,,
used,2,,,,,,,,
user,2,,,,,,,,
usual,2,,,,,,,,
vacation,2,,,,,,,,
valley,2,,,,,,,,
value,2,,,,,,,,
victory,2,,,,,,,,
video,2,,,,,,,,
village,2,,,,,,,,
violin,2,,,,,,,,
visitor,2,,,,,,,,
vocabulary,2,,,,,,,,
volleyball,2,,,,,,,,
vote,2,,,,,,,,
voter,2,,,,,,,,
waist,2,,,,,,,,
waiter,2,,,,,,,,
waitress,2,,,,,,,,
wake,2,,,,,,,,
wallet,2,,,,,,,,
waterfall,2,,,,,,,,
watermelon,2,,,,,,,,
wave,2,,,,,,,,
weapon,2,,,,,,,,
wed,2,,,,,,,,
weekday,2,,,,,,,,
western,2,,,,,,,,
wet,2,,,,,,,,
whale,2,,,,,,,,
whatever,2,,,,,,,,
wheel,2,,,,,,,,
whenever,2,,,,,,,,
wherever,2,,,,,,,,
whisper,2,,,,,,,,
whoever,2,,,,,,,,
widen,2,,,,,,,,
width,2,,,,,,,,
wild,2,,,,,,,,
willing,2,,,,,,,,
windy,2,,,,,,,,
wing,2,,,,,,,,
winner,2,,,,,,,,
wire,2,,,,,,,,
wise,2,,,,,,,,
within,2,,,,,,,,
without,2,,,,,,,,
wolf,2,,,,,,,,
wonder,2,,,,,,,,
wonderful,2,,,,,,,,
wooden,2,,,,,,,,
wool,2,,,,,,,,
worth,2,,,,,,,,
wound,2,,,,,,,,
yard,2,,,,,,,,
youth,2,,,,,,,,
zebra,2,,,,,,,,
aboard,3,,,,,,,,
acceptable,3,,,,,,,,
accident,3,,,,,,,,
account,3,,,,,,,,
accurate,3,,,,,,,,
ache,3,,,,,,,,
achieve,3,,,,,,,,
achievement,3,,,,,,,,
activity,3,,,,,,,,
actual,3,,,,,,,,
additional,3,,,,,,,,
admire,3,,,,,,,,
admit,3,,,,,,,,
adopt,3,,,,,,,,
advanced,3,,,,,,,,
advantage,3,,,,,,,,
adventure,3,,,,,,,,
advertise,3,,,,,,,,
advertisement,3,,,,,,,,
advice,3,,,,,,,,
advise,3,,,,,,,,
adviser,3,,,,,,,,
affect,3,,,,,,,,
afford,3,,,,,,,,
afterward,3,,,,,,,,
agriculture,3,,,,,,,,
air-conditioner,3,,,,,,,,
alley,3,,,,,,,,
amaze,3,,,,,,,,
amazement,3,,,,,,,,
ambassador,3,,,,,,,,
ambition,3,,,,,,,,
angel,3,,,,,,,,
angle,3,,,,,,,,
announce,3,,,,,,,,
announcement,3,,,,,,,,
apart,3,,,,,,,,
apparent,3,,,,,,,,
appeal,3,,,,,,,,
